QueryID	Q0	DocID	Rank	Score	RunID
test	Q0	472954	1442	3.0	runtest
test	Q0	472175	1443	3.0	runtest
test	Q0	472096	1444	3.0	runtest
test	Q0	467969	1445	3.0	runtest
test	Q0	466890	1446	3.0	runtest
test	Q0	464830	1447	3.0	runtest
test	Q0	464503	1448	3.0	runtest
test	Q0	464273	1449	3.0	runtest
test	Q0	463940	1450	3.0	runtest
test	Q0	457413	1451	3.0	runtest
test	Q0	456336	1452	3.0	runtest
test	Q0	452866	1453	3.0	runtest
test	Q0	449658	1454	3.0	runtest
test	Q0	442573	1455	3.0	runtest
test	Q0	442379	1456	3.0	runtest
test	Q0	440830	1457	3.0	runtest
test	Q0	439277	1458	3.0	runtest
test	Q0	437831	1459	3.0	runtest
test	Q0	435862	1460	3.0	runtest
test	Q0	435080	1461	3.0	runtest
test	Q0	434705	1462	3.0	runtest
test	Q0	432498	1463	3.0	runtest
test	Q0	432407	1464	3.0	runtest
test	Q0	426671	1465	3.0	runtest
test	Q0	426327	1466	3.0	runtest
test	Q0	423415	1467	3.0	runtest
test	Q0	421495	1468	3.0	runtest
test	Q0	421190	1469	3.0	runtest
test	Q0	420881	1470	3.0	runtest
test	Q0	417593	1471	3.0	runtest
test	Q0	416824	1472	3.0	runtest
test	Q0	415266	1473	3.0	runtest
test	Q0	414349	1474	3.0	runtest
test	Q0	413713	1475	3.0	runtest
test	Q0	413661	1476	3.0	runtest
test	Q0	413356	1477	3.0	runtest
test	Q0	411308	1478	3.0	runtest
test	Q0	407518	1479	3.0	runtest
test	Q0	406489	1480	3.0	runtest
test	Q0	405780	1481	3.0	runtest
test	Q0	405247	1482	3.0	runtest
test	Q0	403251	1483	3.0	runtest
test	Q0	401771	1484	3.0	runtest
test	Q0	400736	1485	3.0	runtest
test	Q0	400357	1486	3.0	runtest
test	Q0	399837	1487	3.0	runtest
test	Q0	396755	1488	3.0	runtest
test	Q0	391811	1489	3.0	runtest
test	Q0	390148	1490	3.0	runtest
test	Q0	387546	1491	3.0	runtest
test	Q0	386775	1492	3.0	runtest
test	Q0	385305	1493	3.0	runtest
test	Q0	383943	1494	3.0	runtest
test	Q0	380009	1495	3.0	runtest
test	Q0	378545	1496	3.0	runtest
test	Q0	378290	1497	3.0	runtest
test	Q0	378082	1498	3.0	runtest
test	Q0	377807	1499	3.0	runtest
test	Q0	377637	1500	3.0	runtest
test	Q0	375087	1501	3.0	runtest
test	Q0	374608	1502	3.0	runtest
test	Q0	374283	1503	3.0	runtest
test	Q0	373110	1504	3.0	runtest
test	Q0	372023	1505	3.0	runtest
test	Q0	370907	1506	3.0	runtest
test	Q0	369648	1507	3.0	runtest
test	Q0	367782	1508	3.0	runtest
test	Q0	367060	1509	3.0	runtest
test	Q0	360634	1510	3.0	runtest
test	Q0	357672	1511	3.0	runtest
test	Q0	357039	1512	3.0	runtest
test	Q0	352576	1513	3.0	runtest
test	Q0	352067	1514	3.0	runtest
test	Q0	348070	1515	3.0	runtest
test	Q0	344213	1516	3.0	runtest
test	Q0	341506	1517	3.0	runtest
test	Q0	338630	1518	3.0	runtest
test	Q0	335563	1519	3.0	runtest
test	Q0	334445	1520	3.0	runtest
test	Q0	333184	1521	3.0	runtest
test	Q0	332909	1522	3.0	runtest
test	Q0	329114	1523	3.0	runtest
test	Q0	327311	1524	3.0	runtest
test	Q0	327281	1525	3.0	runtest
test	Q0	324423	1526	3.0	runtest
test	Q0	318614	1527	3.0	runtest
test	Q0	312730	1528	3.0	runtest
test	Q0	312694	1529	3.0	runtest
test	Q0	312199	1530	3.0	runtest
test	Q0	311525	1531	3.0	runtest
test	Q0	310627	1532	3.0	runtest
test	Q0	310536	1533	3.0	runtest
test	Q0	307883	1534	3.0	runtest
test	Q0	307882	1535	3.0	runtest
test	Q0	307686	1536	3.0	runtest
test	Q0	305456	1537	3.0	runtest
test	Q0	305206	1538	3.0	runtest
test	Q0	305174	1539	3.0	runtest
test	Q0	304106	1540	3.0	runtest
test	Q0	303966	1541	3.0	runtest
test	Q0	303715	1542	3.0	runtest
test	Q0	297728	1543	3.0	runtest
test	Q0	297459	1544	3.0	runtest
test	Q0	297398	1545	3.0	runtest
test	Q0	297117	1546	3.0	runtest
test	Q0	296472	1547	3.0	runtest
test	Q0	293125	1548	3.0	runtest
test	Q0	289820	1549	3.0	runtest
test	Q0	288052	1550	3.0	runtest
test	Q0	285963	1551	3.0	runtest
test	Q0	278819	1552	3.0	runtest
test	Q0	275434	1553	3.0	runtest
test	Q0	275385	1554	3.0	runtest
test	Q0	273695	1555	3.0	runtest
test	Q0	272993	1556	3.0	runtest
test	Q0	271424	1557	3.0	runtest
test	Q0	269573	1558	3.0	runtest
test	Q0	269274	1559	3.0	runtest
test	Q0	266177	1560	3.0	runtest
test	Q0	265704	1561	3.0	runtest
test	Q0	262891	1562	3.0	runtest
test	Q0	258662	1563	3.0	runtest
test	Q0	257263	1564	3.0	runtest
test	Q0	256598	1565	3.0	runtest
test	Q0	256349	1566	3.0	runtest
test	Q0	255802	1567	3.0	runtest
test	Q0	248624	1568	3.0	runtest
test	Q0	246905	1569	3.0	runtest
test	Q0	244429	1570	3.0	runtest
test	Q0	239832	1571	3.0	runtest
test	Q0	239387	1572	3.0	runtest
test	Q0	236976	1573	3.0	runtest
test	Q0	234115	1574	3.0	runtest
test	Q0	233828	1575	3.0	runtest
test	Q0	233721	1576	3.0	runtest
test	Q0	230685	1577	3.0	runtest
test	Q0	226885	1578	3.0	runtest
test	Q0	226416	1579	3.0	runtest
test	Q0	224442	1580	3.0	runtest
test	Q0	221922	1581	3.0	runtest
test	Q0	221905	1582	3.0	runtest
test	Q0	221186	1583	3.0	runtest
test	Q0	218537	1584	3.0	runtest
test	Q0	218501	1585	3.0	runtest
test	Q0	216963	1586	3.0	runtest
test	Q0	213785	1587	3.0	runtest
test	Q0	206598	1588	3.0	runtest
test	Q0	203179	1589	3.0	runtest
test	Q0	200145	1590	3.0	runtest
test	Q0	197609	1591	3.0	runtest
test	Q0	192332	1592	3.0	runtest
test	Q0	190605	1593	3.0	runtest
test	Q0	190540	1594	3.0	runtest
test	Q0	187103	1595	3.0	runtest
test	Q0	185706	1596	3.0	runtest
test	Q0	180896	1597	3.0	runtest
test	Q0	177901	1598	3.0	runtest
test	Q0	175948	1599	3.0	runtest
test	Q0	165069	1600	3.0	runtest
test	Q0	164916	1601	3.0	runtest
test	Q0	162741	1602	3.0	runtest
test	Q0	157360	1603	3.0	runtest
test	Q0	149727	1604	3.0	runtest
test	Q0	148630	1605	3.0	runtest
test	Q0	145770	1606	3.0	runtest
test	Q0	145354	1607	3.0	runtest
test	Q0	144325	1608	3.0	runtest
test	Q0	143021	1609	3.0	runtest
test	Q0	141592	1610	3.0	runtest
test	Q0	141170	1611	3.0	runtest
test	Q0	140885	1612	3.0	runtest
test	Q0	140433	1613	3.0	runtest
test	Q0	138501	1614	3.0	runtest
test	Q0	136569	1615	3.0	runtest
test	Q0	136528	1616	3.0	runtest
test	Q0	134739	1617	3.0	runtest
test	Q0	131533	1618	3.0	runtest
test	Q0	131514	1619	3.0	runtest
test	Q0	131480	1620	3.0	runtest
test	Q0	127615	1621	3.0	runtest
test	Q0	124664	1622	3.0	runtest
test	Q0	120852	1623	3.0	runtest
test	Q0	118276	1624	3.0	runtest
test	Q0	114861	1625	3.0	runtest
test	Q0	114134	1626	3.0	runtest
test	Q0	110986	1627	3.0	runtest
test	Q0	110013	1628	3.0	runtest
test	Q0	109032	1629	3.0	runtest
test	Q0	107736	1630	3.0	runtest
test	Q0	107693	1631	3.0	runtest
test	Q0	107614	1632	3.0	runtest
test	Q0	107613	1633	3.0	runtest
test	Q0	106603	1634	3.0	runtest
test	Q0	104046	1635	3.0	runtest
test	Q0	104019	1636	3.0	runtest
test	Q0	103469	1637	3.0	runtest
test	Q0	102993	1638	3.0	runtest
test	Q0	100926	1639	3.0	runtest
test	Q0	97379	1640	3.0	runtest
test	Q0	95548	1641	3.0	runtest
test	Q0	92414	1642	3.0	runtest
test	Q0	90595	1643	3.0	runtest
test	Q0	90586	1644	3.0	runtest
test	Q0	89498	1645	3.0	runtest
test	Q0	83775	1646	3.0	runtest
test	Q0	82155	1647	3.0	runtest
test	Q0	79593	1648	3.0	runtest
test	Q0	77079	1649	3.0	runtest
test	Q0	76429	1650	3.0	runtest
test	Q0	76226	1651	3.0	runtest
test	Q0	70305	1652	3.0	runtest
test	Q0	70287	1653	3.0	runtest
test	Q0	68420	1654	3.0	runtest
test	Q0	68419	1655	3.0	runtest
test	Q0	67228	1656	3.0	runtest
test	Q0	66313	1657	3.0	runtest
test	Q0	63570	1658	3.0	runtest
test	Q0	60378	1659	3.0	runtest
test	Q0	59097	1660	3.0	runtest
test	Q0	57147	1661	3.0	runtest
test	Q0	53925	1662	3.0	runtest
test	Q0	49017	1663	3.0	runtest
test	Q0	45318	1664	3.0	runtest
test	Q0	44088	1665	3.0	runtest
test	Q0	43401	1666	3.0	runtest
test	Q0	43177	1667	3.0	runtest
test	Q0	42968	1668	3.0	runtest
test	Q0	38406	1669	3.0	runtest
test	Q0	38286	1670	3.0	runtest
test	Q0	38259	1671	3.0	runtest
test	Q0	36478	1672	3.0	runtest
test	Q0	36451	1673	3.0	runtest
test	Q0	34931	1674	3.0	runtest
test	Q0	31678	1675	3.0	runtest
test	Q0	29670	1676	3.0	runtest
test	Q0	28749	1677	3.0	runtest
test	Q0	27117	1678	3.0	runtest
test	Q0	24808	1679	3.0	runtest
test	Q0	23004	1680	3.0	runtest
test	Q0	22956	1681	3.0	runtest
test	Q0	20511	1682	3.0	runtest
test	Q0	17635	1683	3.0	runtest
test	Q0	17629	1684	3.0	runtest
test	Q0	16555	1685	3.0	runtest
test	Q0	14306	1686	3.0	runtest
test	Q0	14162	1687	3.0	runtest
test	Q0	11423	1688	3.0	runtest
test	Q0	10932	1689	3.0	runtest
test	Q0	7524	1690	3.0	runtest
test	Q0	4633	1691	3.0	runtest
test	Q0	890299	1692	2.0	runtest
test	Q0	890276	1693	2.0	runtest
test	Q0	890262	1694	2.0	runtest
test	Q0	889251	1695	2.0	runtest
test	Q0	888944	1696	2.0	runtest
test	Q0	888943	1697	2.0	runtest
test	Q0	888921	1698	2.0	runtest
test	Q0	888909	1699	2.0	runtest
test	Q0	888892	1700	2.0	runtest
test	Q0	888878	1701	2.0	runtest
test	Q0	888343	1702	2.0	runtest
test	Q0	885671	1703	2.0	runtest
test	Q0	884239	1704	2.0	runtest
test	Q0	883104	1705	2.0	runtest
test	Q0	880778	1706	2.0	runtest
test	Q0	880569	1707	2.0	runtest
test	Q0	880543	1708	2.0	runtest
test	Q0	880503	1709	2.0	runtest
test	Q0	880487	1710	2.0	runtest
test	Q0	879172	1711	2.0	runtest
test	Q0	877141	1712	2.0	runtest
test	Q0	877109	1713	2.0	runtest
test	Q0	876271	1714	2.0	runtest
test	Q0	876029	1715	2.0	runtest
test	Q0	875552	1716	2.0	runtest
test	Q0	873690	1717	2.0	runtest
test	Q0	873639	1718	2.0	runtest
test	Q0	873637	1719	2.0	runtest
test	Q0	873635	1720	2.0	runtest
test	Q0	873599	1721	2.0	runtest
test	Q0	873594	1722	2.0	runtest
test	Q0	873587	1723	2.0	runtest
test	Q0	873582	1724	2.0	runtest
test	Q0	870658	1725	2.0	runtest
test	Q0	870098	1726	2.0	runtest
test	Q0	870054	1727	2.0	runtest
test	Q0	870030	1728	2.0	runtest
test	Q0	870024	1729	2.0	runtest
test	Q0	870023	1730	2.0	runtest
test	Q0	868491	1731	2.0	runtest
test	Q0	866842	1732	2.0	runtest
test	Q0	866624	1733	2.0	runtest
test	Q0	866612	1734	2.0	runtest
test	Q0	865101	1735	2.0	runtest
test	Q0	865030	1736	2.0	runtest
test	Q0	864544	1737	2.0	runtest
test	Q0	863305	1738	2.0	runtest
test	Q0	863248	1739	2.0	runtest
test	Q0	863094	1740	2.0	runtest
test	Q0	862613	1741	2.0	runtest
test	Q0	862171	1742	2.0	runtest
test	Q0	862063	1743	2.0	runtest
test	Q0	860035	1744	2.0	runtest
test	Q0	859778	1745	2.0	runtest
test	Q0	859776	1746	2.0	runtest
test	Q0	859775	1747	2.0	runtest
test	Q0	859724	1748	2.0	runtest
test	Q0	858456	1749	2.0	runtest
test	Q0	857736	1750	2.0	runtest
test	Q0	856380	1751	2.0	runtest
test	Q0	856362	1752	2.0	runtest
test	Q0	856359	1753	2.0	runtest
test	Q0	856336	1754	2.0	runtest
test	Q0	856325	1755	2.0	runtest
test	Q0	856324	1756	2.0	runtest
test	Q0	853787	1757	2.0	runtest
test	Q0	852864	1758	2.0	runtest
test	Q0	852817	1759	2.0	runtest
test	Q0	852137	1760	2.0	runtest
test	Q0	850802	1761	2.0	runtest
test	Q0	849512	1762	2.0	runtest
test	Q0	849375	1763	2.0	runtest
test	Q0	849290	1764	2.0	runtest
test	Q0	849288	1765	2.0	runtest
test	Q0	846461	1766	2.0	runtest
test	Q0	846189	1767	2.0	runtest
test	Q0	845893	1768	2.0	runtest
test	Q0	845882	1769	2.0	runtest
test	Q0	845879	1770	2.0	runtest
test	Q0	845866	1771	2.0	runtest
test	Q0	845838	1772	2.0	runtest
test	Q0	845825	1773	2.0	runtest
test	Q0	845820	1774	2.0	runtest
test	Q0	845803	1775	2.0	runtest
test	Q0	843377	1776	2.0	runtest
test	Q0	842438	1777	2.0	runtest
test	Q0	842437	1778	2.0	runtest
test	Q0	842259	1779	2.0	runtest
test	Q0	840309	1780	2.0	runtest
test	Q0	840239	1781	2.0	runtest
test	Q0	839919	1782	2.0	runtest
test	Q0	839619	1783	2.0	runtest
test	Q0	839129	1784	2.0	runtest
test	Q0	838977	1785	2.0	runtest
test	Q0	838937	1786	2.0	runtest
test	Q0	838934	1787	2.0	runtest
test	Q0	838888	1788	2.0	runtest
test	Q0	838255	1789	2.0	runtest
test	Q0	837307	1790	2.0	runtest
test	Q0	837220	1791	2.0	runtest
test	Q0	836404	1792	2.0	runtest
test	Q0	835957	1793	2.0	runtest
test	Q0	835437	1794	2.0	runtest
test	Q0	835399	1795	2.0	runtest
test	Q0	834755	1796	2.0	runtest
test	Q0	834231	1797	2.0	runtest
test	Q0	832944	1798	2.0	runtest
test	Q0	832419	1799	2.0	runtest
test	Q0	831988	1800	2.0	runtest
test	Q0	831948	1801	2.0	runtest
test	Q0	829272	1802	2.0	runtest
test	Q0	829214	1803	2.0	runtest
test	Q0	829187	1804	2.0	runtest
test	Q0	828579	1805	2.0	runtest
test	Q0	828546	1806	2.0	runtest
test	Q0	828545	1807	2.0	runtest
test	Q0	828537	1808	2.0	runtest
test	Q0	828362	1809	2.0	runtest
test	Q0	826678	1810	2.0	runtest
test	Q0	826096	1811	2.0	runtest
test	Q0	825543	1812	2.0	runtest
test	Q0	825270	1813	2.0	runtest
test	Q0	825182	1814	2.0	runtest
test	Q0	825178	1815	2.0	runtest
test	Q0	825127	1816	2.0	runtest
test	Q0	825105	1817	2.0	runtest
test	Q0	824059	1818	2.0	runtest
test	Q0	823584	1819	2.0	runtest
test	Q0	822473	1820	2.0	runtest
test	Q0	821736	1821	2.0	runtest
test	Q0	821734	1822	2.0	runtest
test	Q0	821686	1823	2.0	runtest
test	Q0	821642	1824	2.0	runtest
test	Q0	821619	1825	2.0	runtest
test	Q0	820997	1826	2.0	runtest
test	Q0	819719	1827	2.0	runtest
test	Q0	819067	1828	2.0	runtest
test	Q0	818834	1829	2.0	runtest
test	Q0	818199	1830	2.0	runtest
test	Q0	818174	1831	2.0	runtest
test	Q0	818167	1832	2.0	runtest
test	Q0	818163	1833	2.0	runtest
test	Q0	818115	1834	2.0	runtest
test	Q0	815982	1835	2.0	runtest
test	Q0	815092	1836	2.0	runtest
test	Q0	814774	1837	2.0	runtest
test	Q0	814761	1838	2.0	runtest
test	Q0	814741	1839	2.0	runtest
test	Q0	814730	1840	2.0	runtest
test	Q0	814676	1841	2.0	runtest
test	Q0	814660	1842	2.0	runtest
test	Q0	813616	1843	2.0	runtest
test	Q0	812704	1844	2.0	runtest
test	Q0	812311	1845	2.0	runtest
test	Q0	812081	1846	2.0	runtest
test	Q0	808660	1847	2.0	runtest
test	Q0	807995	1848	2.0	runtest
test	Q0	807904	1849	2.0	runtest
test	Q0	807254	1850	2.0	runtest
test	Q0	807109	1851	2.0	runtest
test	Q0	805417	1852	2.0	runtest
test	Q0	805030	1853	2.0	runtest
test	Q0	804730	1854	2.0	runtest
test	Q0	801175	1855	2.0	runtest
test	Q0	799897	1856	2.0	runtest
test	Q0	798505	1857	2.0	runtest
test	Q0	797408	1858	2.0	runtest
test	Q0	796941	1859	2.0	runtest
test	Q0	793470	1860	2.0	runtest
test	Q0	790886	1861	2.0	runtest
test	Q0	788330	1862	2.0	runtest
test	Q0	787290	1863	2.0	runtest
test	Q0	786457	1864	2.0	runtest
test	Q0	785716	1865	2.0	runtest
test	Q0	784095	1866	2.0	runtest
test	Q0	782942	1867	2.0	runtest
test	Q0	780026	1868	2.0	runtest
test	Q0	779115	1869	2.0	runtest
test	Q0	777150	1870	2.0	runtest
test	Q0	776799	1871	2.0	runtest
test	Q0	774152	1872	2.0	runtest
test	Q0	772342	1873	2.0	runtest
test	Q0	771489	1874	2.0	runtest
test	Q0	770174	1875	2.0	runtest
test	Q0	768535	1876	2.0	runtest
test	Q0	768509	1877	2.0	runtest
test	Q0	767580	1878	2.0	runtest
test	Q0	767422	1879	2.0	runtest
test	Q0	764984	1880	2.0	runtest
test	Q0	763500	1881	2.0	runtest
test	Q0	763177	1882	2.0	runtest
test	Q0	762063	1883	2.0	runtest
test	Q0	762020	1884	2.0	runtest
test	Q0	761684	1885	2.0	runtest
test	Q0	761438	1886	2.0	runtest
test	Q0	760720	1887	2.0	runtest
test	Q0	759304	1888	2.0	runtest
test	Q0	759189	1889	2.0	runtest
test	Q0	756733	1890	2.0	runtest
test	Q0	756539	1891	2.0	runtest
test	Q0	754700	1892	2.0	runtest
test	Q0	754643	1893	2.0	runtest
test	Q0	752775	1894	2.0	runtest
test	Q0	752235	1895	2.0	runtest
test	Q0	751671	1896	2.0	runtest
test	Q0	750038	1897	2.0	runtest
test	Q0	749924	1898	2.0	runtest
test	Q0	749398	1899	2.0	runtest
test	Q0	746784	1900	2.0	runtest
test	Q0	746671	1901	2.0	runtest
test	Q0	745547	1902	2.0	runtest
test	Q0	745187	1903	2.0	runtest
test	Q0	743594	1904	2.0	runtest
test	Q0	743251	1905	2.0	runtest
test	Q0	742977	1906	2.0	runtest
test	Q0	741800	1907	2.0	runtest
test	Q0	741114	1908	2.0	runtest
test	Q0	739786	1909	2.0	runtest
test	Q0	739496	1910	2.0	runtest
test	Q0	737924	1911	2.0	runtest
test	Q0	737816	1912	2.0	runtest
test	Q0	737445	1913	2.0	runtest
test	Q0	736923	1914	2.0	runtest
test	Q0	734900	1915	2.0	runtest
test	Q0	733955	1916	2.0	runtest
test	Q0	733800	1917	2.0	runtest
test	Q0	730158	1918	2.0	runtest
test	Q0	729201	1919	2.0	runtest
test	Q0	729072	1920	2.0	runtest
test	Q0	725953	1921	2.0	runtest
test	Q0	725761	1922	2.0	runtest
test	Q0	725487	1923	2.0	runtest
test	Q0	725349	1924	2.0	runtest
test	Q0	725314	1925	2.0	runtest
test	Q0	724402	1926	2.0	runtest
test	Q0	722067	1927	2.0	runtest
test	Q0	722009	1928	2.0	runtest
test	Q0	722004	1929	2.0	runtest
test	Q0	721876	1930	2.0	runtest
test	Q0	721650	1931	2.0	runtest
test	Q0	721056	1932	2.0	runtest
test	Q0	720803	1933	2.0	runtest
test	Q0	720514	1934	2.0	runtest
test	Q0	719279	1935	2.0	runtest
test	Q0	719244	1936	2.0	runtest
test	Q0	718300	1937	2.0	runtest
test	Q0	718107	1938	2.0	runtest
test	Q0	718075	1939	2.0	runtest
test	Q0	717035	1940	2.0	runtest
test	Q0	716433	1941	2.0	runtest
test	Q0	716108	1942	2.0	runtest
test	Q0	716097	1943	2.0	runtest
test	Q0	714929	1944	2.0	runtest
test	Q0	714377	1945	2.0	runtest
test	Q0	713977	1946	2.0	runtest
test	Q0	707800	1947	2.0	runtest
test	Q0	707435	1948	2.0	runtest
test	Q0	704287	1949	2.0	runtest
test	Q0	703303	1950	2.0	runtest
test	Q0	702687	1951	2.0	runtest
test	Q0	702579	1952	2.0	runtest
test	Q0	701844	1953	2.0	runtest
test	Q0	701268	1954	2.0	runtest
test	Q0	701193	1955	2.0	runtest
test	Q0	700687	1956	2.0	runtest
test	Q0	700290	1957	2.0	runtest
test	Q0	700195	1958	2.0	runtest
test	Q0	700187	1959	2.0	runtest
test	Q0	699336	1960	2.0	runtest
test	Q0	698213	1961	2.0	runtest
test	Q0	697305	1962	2.0	runtest
test	Q0	696489	1963	2.0	runtest
test	Q0	695294	1964	2.0	runtest
test	Q0	695015	1965	2.0	runtest
test	Q0	694103	1966	2.0	runtest
test	Q0	691017	1967	2.0	runtest
test	Q0	690845	1968	2.0	runtest
test	Q0	690122	1969	2.0	runtest
test	Q0	689222	1970	2.0	runtest
test	Q0	689172	1971	2.0	runtest
test	Q0	688512	1972	2.0	runtest
test	Q0	688416	1973	2.0	runtest
test	Q0	686678	1974	2.0	runtest
test	Q0	686375	1975	2.0	runtest
test	Q0	685716	1976	2.0	runtest
test	Q0	685144	1977	2.0	runtest
test	Q0	683720	1978	2.0	runtest
test	Q0	683328	1979	2.0	runtest
test	Q0	681804	1980	2.0	runtest
test	Q0	680611	1981	2.0	runtest
test	Q0	680506	1982	2.0	runtest
test	Q0	677825	1983	2.0	runtest
test	Q0	677307	1984	2.0	runtest
test	Q0	675567	1985	2.0	runtest
test	Q0	674733	1986	2.0	runtest
test	Q0	674446	1987	2.0	runtest
test	Q0	673194	1988	2.0	runtest
test	Q0	671355	1989	2.0	runtest
test	Q0	670910	1990	2.0	runtest
test	Q0	670857	1991	2.0	runtest
test	Q0	670036	1992	2.0	runtest
test	Q0	669016	1993	2.0	runtest
test	Q0	668697	1994	2.0	runtest
test	Q0	667805	1995	2.0	runtest
test	Q0	666169	1996	2.0	runtest
test	Q0	666156	1997	2.0	runtest
test	Q0	666092	1998	2.0	runtest
test	Q0	665986	1999	2.0	runtest
test	Q0	665900	2000	2.0	runtest
test	Q0	665341	2001	2.0	runtest
test	Q0	665233	2002	2.0	runtest
test	Q0	663398	2003	2.0	runtest
test	Q0	663011	2004	2.0	runtest
test	Q0	662819	2005	2.0	runtest
test	Q0	661319	2006	2.0	runtest
test	Q0	661051	2007	2.0	runtest
test	Q0	658376	2008	2.0	runtest
test	Q0	657147	2009	2.0	runtest
test	Q0	656818	2010	2.0	runtest
test	Q0	653773	2011	2.0	runtest
test	Q0	653747	2012	2.0	runtest
test	Q0	653694	2013	2.0	runtest
test	Q0	653399	2014	2.0	runtest
test	Q0	653234	2015	2.0	runtest
test	Q0	650852	2016	2.0	runtest
test	Q0	650019	2017	2.0	runtest
test	Q0	649942	2018	2.0	runtest
test	Q0	649932	2019	2.0	runtest
test	Q0	647754	2020	2.0	runtest
test	Q0	647654	2021	2.0	runtest
test	Q0	647140	2022	2.0	runtest
test	Q0	646942	2023	2.0	runtest
test	Q0	646748	2024	2.0	runtest
test	Q0	646031	2025	2.0	runtest
test	Q0	646030	2026	2.0	runtest
test	Q0	645810	2027	2.0	runtest
test	Q0	643987	2028	2.0	runtest
test	Q0	643916	2029	2.0	runtest
test	Q0	643360	2030	2.0	runtest
test	Q0	642391	2031	2.0	runtest
test	Q0	636815	2032	2.0	runtest
test	Q0	636601	2033	2.0	runtest
test	Q0	634015	2034	2.0	runtest
test	Q0	633542	2035	2.0	runtest
test	Q0	632636	2036	2.0	runtest
test	Q0	632514	2037	2.0	runtest
test	Q0	631820	2038	2.0	runtest
test	Q0	629447	2039	2.0	runtest
test	Q0	628975	2040	2.0	runtest
test	Q0	627860	2041	2.0	runtest
test	Q0	627300	2042	2.0	runtest
test	Q0	624531	2043	2.0	runtest
test	Q0	622585	2044	2.0	runtest
test	Q0	622489	2045	2.0	runtest
test	Q0	621976	2046	2.0	runtest
test	Q0	620663	2047	2.0	runtest
test	Q0	619186	2048	2.0	runtest
test	Q0	618473	2049	2.0	runtest
test	Q0	617767	2050	2.0	runtest
test	Q0	617717	2051	2.0	runtest
test	Q0	617525	2052	2.0	runtest
test	Q0	616722	2053	2.0	runtest
test	Q0	616690	2054	2.0	runtest
test	Q0	616237	2055	2.0	runtest
test	Q0	616161	2056	2.0	runtest
test	Q0	615924	2057	2.0	runtest
test	Q0	614380	2058	2.0	runtest
test	Q0	614168	2059	2.0	runtest
test	Q0	612966	2060	2.0	runtest
test	Q0	612840	2061	2.0	runtest
test	Q0	612804	2062	2.0	runtest
test	Q0	611599	2063	2.0	runtest
test	Q0	610865	2064	2.0	runtest
test	Q0	610317	2065	2.0	runtest
test	Q0	610311	2066	2.0	runtest
test	Q0	610234	2067	2.0	runtest
test	Q0	610142	2068	2.0	runtest
test	Q0	610114	2069	2.0	runtest
test	Q0	608823	2070	2.0	runtest
test	Q0	608478	2071	2.0	runtest
test	Q0	607332	2072	2.0	runtest
test	Q0	606682	2073	2.0	runtest
test	Q0	606456	2074	2.0	runtest
test	Q0	604559	2075	2.0	runtest
test	Q0	604500	2076	2.0	runtest
test	Q0	604296	2077	2.0	runtest
test	Q0	603968	2078	2.0	runtest
test	Q0	603837	2079	2.0	runtest
test	Q0	603751	2080	2.0	runtest
test	Q0	602457	2081	2.0	runtest
test	Q0	601365	2082	2.0	runtest
test	Q0	601256	2083	2.0	runtest
test	Q0	599896	2084	2.0	runtest
test	Q0	599590	2085	2.0	runtest
test	Q0	598846	2086	2.0	runtest
test	Q0	597911	2087	2.0	runtest
test	Q0	596773	2088	2.0	runtest
test	Q0	596765	2089	2.0	runtest
test	Q0	596764	2090	2.0	runtest
test	Q0	595554	2091	2.0	runtest
test	Q0	594852	2092	2.0	runtest
test	Q0	594281	2093	2.0	runtest
test	Q0	594206	2094	2.0	runtest
test	Q0	593856	2095	2.0	runtest
test	Q0	593584	2096	2.0	runtest
test	Q0	593500	2097	2.0	runtest
test	Q0	593124	2098	2.0	runtest
test	Q0	591341	2099	2.0	runtest
test	Q0	591241	2100	2.0	runtest
test	Q0	590394	2101	2.0	runtest
test	Q0	589125	2102	2.0	runtest
test	Q0	589116	2103	2.0	runtest
test	Q0	588865	2104	2.0	runtest
test	Q0	587314	2105	2.0	runtest
test	Q0	585757	2106	2.0	runtest
test	Q0	585240	2107	2.0	runtest
test	Q0	585224	2108	2.0	runtest
test	Q0	585221	2109	2.0	runtest
test	Q0	584680	2110	2.0	runtest
test	Q0	584368	2111	2.0	runtest
test	Q0	582480	2112	2.0	runtest
test	Q0	581994	2113	2.0	runtest
test	Q0	581971	2114	2.0	runtest
test	Q0	581175	2115	2.0	runtest
test	Q0	580782	2116	2.0	runtest
test	Q0	580754	2117	2.0	runtest
test	Q0	580464	2118	2.0	runtest
test	Q0	580386	2119	2.0	runtest
test	Q0	579491	2120	2.0	runtest
test	Q0	579305	2121	2.0	runtest
test	Q0	579277	2122	2.0	runtest
test	Q0	579159	2123	2.0	runtest
test	Q0	579085	2124	2.0	runtest
test	Q0	578502	2125	2.0	runtest
test	Q0	578498	2126	2.0	runtest
test	Q0	577305	2127	2.0	runtest
test	Q0	577302	2128	2.0	runtest
test	Q0	576662	2129	2.0	runtest
test	Q0	574756	2130	2.0	runtest
test	Q0	573738	2131	2.0	runtest
test	Q0	573424	2132	2.0	runtest
test	Q0	573277	2133	2.0	runtest
test	Q0	573255	2134	2.0	runtest
test	Q0	573230	2135	2.0	runtest
test	Q0	573070	2136	2.0	runtest
test	Q0	572865	2137	2.0	runtest
test	Q0	572844	2138	2.0	runtest
test	Q0	572441	2139	2.0	runtest
